	index,latitude,longitude,x_m,y_m,direction,mode,drive_level,event
75,35.5446610000,129.2560373333,-1.464,-1.113,1,1,2.00,NONE
76,35.5446618333,129.2560360000,-1.585,-1.020,1,1,2.00,NONE
77,35.5446615000,129.2560338333,-1.781,-1.058,1,1,2.00,NONE
78,35.5446601667,129.2560321667,-1.932,-1.206,1,1,2.00,NONE
79,35.5446576667,129.2560305000,-2.083,-1.484,1,1,2.00,NONE
80,35.5446556667,129.2560293333,-2.189,-1.707,1,1,2.00,NONE
81,35.5446530000,129.2560290000,-2.219,-2.004,1,1,2.00,NONE
82,35.5446510000,129.2560285000,-2.264,-2.226,1,1,2.00,NONE
83,35.5446490000,129.2560280000,-2.310,-2.449,1,1,2.00,NONE
84,35.5446471667,129.2560275000,-2.355,-2.653,1,1,2.00,NONE
85,35.5446446667,129.2560270000,-2.400,-2.931,1,1,2.00,NONE
86,35.5446418333,129.2560268333,-2.415,-3.247,1,1,2.00,NONE
87,35.5446391667,129.2560271667,-2.385,-3.544,1,1,2.00,NONE
88,35.5446370000,129.2560270000,-2.400,-3.785,1,1,2.00,NONE
89,35.5446338333,129.2560265000,-2.446,-4.137,1,1,2.00,NONE
90,35.5446313333,129.2560260000,-2.491,-4.416,1,1,2.00,NONE
91,35.5446290000,129.2560265000,-2.446,-4.675,1,1,2.00,NONE
92,35.5446266667,129.2560270000,-2.400,-4.935,1,1,2.00,NONE
93,35.5446246667,129.2560285000,-2.264,-5.158,1,1,2.00,NONE
94,35.5446225000,129.2560295000,-2.174,-5.399,1,1,2.00,NONE
95,35.5446210000,129.2560303333,-2.098,-5.566,1,1,2.00,NONE
96,35.5446220000,129.2560285000,-2.264,-5.455,1,1,2.00,NONE
97,35.5446233333,129.2560258333,-2.506,-5.306,1,1,2.00,NONE
98,35.5446236667,129.2560241667,-2.657,-5.269,1,1,2.00,NONE
99,35.5446248333,129.2560221667,-2.838,-5.139,1,1,2.00,NONE
100,35.5446265000,129.2560205000,-2.989,-4.954,1,1,2.00,NONE
101,35.5446243333,129.2560185000,-3.170,-5.195,1,1,2.00,NONE
102,35.5446230000,129.2560175000,-3.261,-5.343,1,1,2.00,NONE
103,35.5446215000,129.2560156667,-3.427,-5.510,1,1,2.00,NONE
104,35.5446203333,129.2560133333,-3.638,-5.640,1,1,2.00,NONE
105,35.5446196667,129.2560118333,-3.774,-5.714,1,1,2.00,NONE
106,35.5446186667,129.2560103333,-3.910,-5.826,1,1,2.00,NONE
107,35.5446161667,129.2560105000,-3.895,-6.104,1,1,2.00,NONE
108,35.5446138333,129.2560110000,-3.850,-6.364,1,1,2.00,NONE
109,35.5446118333,129.2560120000,-3.759,-6.586,1,1,2.00,NONE
110,35.5446120000,129.2560101667,-3.925,-6.568,1,1,2.00,NONE
111,35.5446118333,129.2560083333,-4.091,-6.586,1,1,2.00,NONE
112,35.5446098333,129.2560083333,-4.091,-6.809,1,1,2.00,NONE
113,35.5446081667,129.2560085000,-4.076,-6.995,1,1,2.00,NONE
114,35.5446066667,129.2560080000,-4.121,-7.162,1,1,2.00,NONE
115,35.5446036667,129.2560083333,-4.091,-7.496,1,1,2.00,NONE
116,35.5446005000,129.2560090000,-4.031,-7.848,1,1,2.00,NONE
117,35.5445986667,129.2560095000,-3.985,-8.052,1,1,2.00,NONE
118,35.5445968333,129.2560098333,-3.955,-8.256,1,1,2.00,NONE
119,35.5445946667,129.2560108333,-3.865,-8.497,1,1,2.00,NONE
120,35.5445946667,129.2560090000,-4.031,-8.497,1,1,2.00,NONE
121,35.5445925000,129.2560071667,-4.197,-8.739,1,1,2.00,NONE
122,35.5445903333,129.2560065000,-4.257,-8.980,1,1,2.00,NONE
123,35.5445868333,129.2560060000,-4.302,-9.369,1,1,2.00,NONE
124,35.5445841667,129.2560055000,-4.348,-9.666,1,1,2.00,NONE
125,35.5445818333,129.2560045000,-4.438,-9.926,1,1,2.00,NONE
126,35.5445803333,129.2560038333,-4.499,-10.093,1,1,2.00,NONE
127,35.5445815000,129.2560023333,-4.635,-9.963,1,1,2.00,NONE
128,35.5445821667,129.2559988333,-4.952,-9.889,1,1,2.00,NONE
129,35.5445815000,129.2559955000,-5.253,-9.963,1,1,2.00,NONE
130,35.5445811667,129.2559918333,-5.586,-10.000,1,1,2.00,NONE
131,35.5445825000,129.2559908333,-5.676,-9.852,1,1,2.00,NONE
132,35.5445818333,129.2559925000,-5.525,-9.926,1,1,2.00,NONE
133,35.5445798333,129.2559931667,-5.465,-10.149,1,1,2.00,NONE
134,35.5445773333,129.2559906667,-5.691,-10.427,1,1,2.00,NONE
135,35.5445753333,129.2559880000,-5.933,-10.650,1,1,2.00,NONE
136,35.5445746667,129.2559860000,-6.114,-10.724,1,1,2.00,NONE
137,35.5445733333,129.2559853333,-6.174,-10.872,1,1,2.00,NONE
138,35.5445718333,129.2559846667,-6.235,-11.039,1,1,2.00,NONE
139,35.5445706667,129.2559835000,-6.340,-11.169,1,1,2.00,NONE
140,35.5445686667,129.2559815000,-6.522,-11.392,1,1,2.00,NONE
141,35.5445670000,129.2559795000,-6.703,-11.577,1,1,2.00,NONE
142,35.5445658333,129.2559785000,-6.793,-11.707,1,1,2.00,NONE
143,35.5445660000,129.2559763333,-6.990,-11.689,1,1,2.00,NONE
144,35.5445656667,129.2559738333,-7.216,-11.726,1,1,2.00,NONE
145,35.5445668333,129.2559720000,-7.382,-11.596,1,1,2.00,NONE
146,35.5445673333,129.2559703333,-7.533,-11.540,1,1,2.00,NONE
147,35.5445673333,129.2559686667,-7.684,-11.540,1,1,2.00,NONE
148,35.5445663333,129.2559671667,-7.820,-11.651,1,1,2.00,NONE
149,35.5445648333,129.2559653333,-7.986,-11.818,1,1,2.00,NONE
150,35.5445638333,129.2559635000,-8.152,-11.930,1,1,2.00,NONE
151,35.5445630000,129.2559616667,-8.318,-12.023,1,1,2.00,NONE
152,35.5445616667,129.2559608333,-8.393,-12.171,1,1,2.00,NONE
153,35.5445598333,129.2559603333,-8.439,-12.375,1,1,2.00,NONE
154,35.5445581667,129.2559595000,-8.514,-12.561,1,1,2.00,NONE
155,35.5445558333,129.2559581667,-8.635,-12.820,1,1,2.00,NONE
156,35.5445545000,129.2559571667,-8.726,-12.969,1,1,2.00,NONE
157,35.5445535000,129.2559548333,-8.937,-13.080,1,1,2.00,NONE
158,35.5445538333,129.2559518333,-9.209,-13.043,1,1,2.00,NONE
159,35.5445550000,129.2559505000,-9.329,-12.913,1,1,2.00,NONE
160,35.5445566667,129.2559490000,-9.465,-12.728,1,1,2.00,NONE
161,35.5445586667,129.2559476667,-9.586,-12.505,1,1,2.00,NONE
162,35.5445593333,129.2559458333,-9.752,-12.431,1,1,2.00,NONE
163,35.5445586667,129.2559433333,-9.979,-12.505,1,1,2.00,NONE
164,35.5445578333,129.2559420000,-10.099,-12.598,1,1,2.00,NONE
165,35.5445591667,129.2559411667,-10.175,-12.449,1,1,2.00,NONE
166,35.5445605000,129.2559405000,-10.235,-12.301,1,1,2.00,NONE
167,35.5445621667,129.2559393333,-10.341,-12.115,1,1,2.00,NONE
168,35.5445633333,129.2559371667,-10.537,-11.985,1,1,2.00,NONE
169,35.5445620000,129.2559353333,-10.703,-12.134,1,1,2.00,NONE
170,35.5445606667,129.2559341667,-10.809,-12.282,1,1,2.00,NONE
171,35.5445586667,129.2559320000,-11.005,-12.505,1,1,2.00,NONE
172,35.5445571667,129.2559310000,-11.096,-12.672,1,1,2.00,NONE
173,35.5445550000,129.2559295000,-11.232,-12.913,1,1,2.00,NONE
174,35.5445528333,129.2559281667,-11.352,-13.154,1,1,2.00,NONE
175,35.5445516667,129.2559271667,-11.443,-13.284,1,1,2.00,NONE
176,35.5445528333,129.2559261667,-11.533,-13.154,1,1,2.00,NONE
177,35.5445550000,129.2559255000,-11.594,-12.913,1,1,2.00,NONE
178,35.5445566667,129.2559240000,-11.730,-12.728,1,1,2.00,NONE
179,35.5445578333,129.2559216667,-11.941,-12.598,1,1,2.00,NONE
180,35.5445601667,129.2559205000,-12.047,-12.338,1,1,2.00,NONE
181,35.5445613333,129.2559195000,-12.137,-12.208,1,1,2.00,NONE
182,35.5445605000,129.2559171667,-12.349,-12.301,1,1,2.00,NONE
183,35.5445591667,129.2559161667,-12.439,-12.449,1,1,2.00,NONE
184,35.5445563333,129.2559145000,-12.590,-12.765,1,1,2.00,NONE
185,35.5445543333,129.2559126667,-12.756,-12.987,1,1,2.00,NONE
186,35.5445523333,129.2559108333,-12.922,-13.210,1,1,2.00,NONE
187,35.5445516667,129.2559090000,-13.088,-13.284,1,1,2.00,NONE
188,35.5445526667,129.2559063333,-13.330,-13.173,1,1,2.00,NONE
189,35.5445493333,129.2559055000,-13.405,-13.544,1,1,2.00,NONE
190,35.5445471667,129.2559040000,-13.541,-13.785,1,1,2.00,NONE
191,35.5445443333,129.2559031667,-13.617,-14.101,1,1,2.00,NONE
192,35.5445435000,129.2559015000,-13.768,-14.193,1,1,2.00,NONE
193,35.5445423333,129.2559005000,-13.858,-14.323,1,1,2.00,NONE
194,35.5445398333,129.2558996667,-13.934,-14.601,1,1,2.00,NONE
195,35.5445378333,129.2559028333,-13.647,-14.824,1,1,2.00,NONE
196,35.5445365000,129.2559051667,-13.436,-14.973,1,1,2.00,NONE
197,35.5445356667,129.2559071667,-13.254,-15.065,1,1,2.00,NONE
198,35.5445338333,129.2559083333,-13.149,-15.269,1,1,2.00,NONE
199,35.5445318333,129.2559086667,-13.119,-15.492,1,1,2.00,NONE
200,35.5445295000,129.2559073333,-13.239,-15.752,1,1,2.00,NONE
201,35.5445293333,129.2559055000,-13.405,-15.770,1,1,2.00,NONE
202,35.5445286667,129.2559036667,-13.571,-15.845,1,1,2.00,NONE
203,35.5445270000,129.2559026667,-13.662,-16.030,1,1,2.00,NONE
204,35.5445270000,129.2559008333,-13.828,-16.030,1,1,2.00,NONE
205,35.5445288333,129.2559001667,-13.888,-15.826,1,1,2.00,NONE
206,35.5445300000,129.2558991667,-13.979,-15.696,1,1,2.00,NONE
207,35.5445315000,129.2558973333,-14.145,-15.529,1,1,2.00,NONE
208,35.5445330000,129.2558958333,-14.281,-15.362,1,1,2.00,NONE
209,35.5445308333,129.2558955000,-14.311,-15.603,1,1,2.00,NONE
210,35.5445296667,129.2558963333,-14.236,-15.733,1,1,2.00,NONE
211,35.5445286667,129.2558978333,-14.100,-15.845,1,1,2.00,NONE
212,35.5445276667,129.2558991667,-13.979,-15.956,1,1,2.00,NONE
213,35.5445266667,129.2559003333,-13.873,-16.067,1,1,2.00,NONE
214,35.5445258333,129.2559018333,-13.737,-16.160,1,1,2.00,NONE
215,35.5445241667,129.2559036667,-13.571,-16.345,1,1,2.00,NONE
216,35.5445230000,129.2559046667,-13.481,-16.475,1,1,2.00,NONE
217,35.5445233333,129.2559065000,-13.315,-16.438,1,1,2.00,NONE
218,35.5445231667,129.2559088333,-13.103,-16.457,1,1,2.00,NONE
219,35.5445228333,129.2559108333,-12.922,-16.494,1,1,2.00,NONE
220,35.5445243333,129.2559131667,-12.711,-16.327,1,1,2.00,NONE
221,35.5445236667,129.2559158333,-12.469,-16.401,1,1,2.00,NONE
222,35.5445235000,129.2559183333,-12.243,-16.420,1,1,2.00,NONE
223,35.5445218333,129.2559186667,-12.213,-16.605,1,1,2.00,NONE
224,35.5445221667,129.2559161667,-12.439,-16.568,1,1,2.00,NONE
225,35.5445231667,129.2559173333,-12.334,-16.457,1,1,2.00,NONE
226,35.5445248333,129.2559158333,-12.469,-16.271,1,1,2.00,NONE
227,35.5445270000,129.2559155000,-12.500,-16.030,1,1,2.00,NONE
228,35.5445286667,129.2559160000,-12.454,-15.845,1,1,2.00,NONE
229,35.5445296667,129.2559178333,-12.288,-15.733,1,1,2.00,NONE
230,35.5445280000,129.2559158333,-12.469,-15.919,1,1,2.00,NONE
231,35.5445260000,129.2559150000,-12.545,-16.141,1,1,2.00,NONE
