index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
53,37.2887950000,127.1072683333,-4.104,9.481,0.000,0.000,0.000,1,1,2.00,0,NONE
54,37.2887971667,127.1072690000,-4.044,9.722,0.000,0.000,0.000,1,1,2.00,0,NONE
55,37.2887991667,127.1072700000,-3.956,9.945,0.000,0.000,0.000,1,1,2.00,0,NONE
56,37.2888013333,127.1072710000,-3.867,10.186,0.000,0.000,0.000,1,1,2.00,0,NONE
57,37.2888033333,127.1072723333,-3.749,10.408,0.000,0.000,0.000,1,1,2.00,0,NONE
58,37.2888053333,127.1072733333,-3.661,10.631,0.000,0.000,0.000,1,1,2.00,0,NONE
59,37.2888075000,127.1072743333,-3.572,10.872,0.000,0.000,0.000,1,1,2.00,0,NONE
60,37.2888096667,127.1072753333,-3.484,11.113,0.000,0.000,0.000,1,1,2.00,0,NONE
61,37.2888116667,127.1072763333,-3.395,11.336,0.000,0.000,0.000,1,1,2.00,0,NONE
62,37.2888136667,127.1072778333,-3.262,11.559,0.000,0.000,0.000,1,1,2.00,0,NONE
63,37.2888156667,127.1072790000,-3.159,11.781,0.000,0.000,0.000,1,1,2.00,0,NONE
64,37.2888176667,127.1072801667,-3.056,12.004,0.000,0.000,0.000,1,1,2.00,0,NONE
65,37.2888198333,127.1072811667,-2.967,12.245,0.000,0.000,0.000,1,1,2.00,0,NONE
66,37.2888218333,127.1072823333,-2.864,12.468,0.000,0.000,0.000,1,1,2.00,0,NONE
67,37.2888236667,127.1072836667,-2.746,12.672,0.000,0.000,0.000,1,1,2.00,0,NONE
68,37.2888256667,127.1072850000,-2.627,12.895,0.000,0.000,0.000,1,1,2.00,0,NONE
69,37.2888275000,127.1072861667,-2.524,13.099,0.000,0.000,0.000,1,1,2.00,0,NONE
70,37.2888293333,127.1072875000,-2.406,13.303,0.000,0.000,0.000,1,1,2.00,0,NONE
71,37.2888313333,127.1072888333,-2.288,13.525,0.000,0.000,0.000,1,1,2.00,0,NONE
72,37.2888328333,127.1072903333,-2.155,13.692,0.000,0.000,0.000,1,1,2.00,0,NONE
73,37.2888343333,127.1072920000,-2.007,13.859,0.000,0.000,0.000,1,1,2.00,0,NONE
74,37.2888358333,127.1072940000,-1.830,14.026,0.000,0.000,0.000,1,1,2.00,0,NONE
75,37.2888371667,127.1072958333,-1.668,14.175,0.000,0.000,0.000,1,1,2.00,0,NONE
76,37.2888386667,127.1072976667,-1.506,14.342,0.000,0.000,0.000,1,1,2.00,0,NONE
77,37.2888400000,127.1072995000,-1.343,14.490,0.000,0.000,0.000,1,1,2.00,0,NONE
78,37.2888410000,127.1073016667,-1.151,14.601,0.000,0.000,0.000,1,1,2.00,0,NONE
79,37.2888418333,127.1073038333,-0.959,14.694,0.000,0.000,0.000,1,1,2.00,0,NONE
80,37.2888426667,127.1073061667,-0.753,14.787,0.000,0.000,0.000,1,1,2.00,0,NONE
81,37.2888435000,127.1073083333,-0.561,14.880,0.000,0.000,0.000,1,1,2.00,0,NONE
82,37.2888443333,127.1073105000,-0.369,14.973,0.000,0.000,0.000,1,1,2.00,0,NONE
