index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
61,37.2888065000,127.1072716667,-3.513,10.761,0.000,0.000,0.000,1,1,2.00,0,NONE
62,37.2888081667,127.1072731667,-3.380,10.946,0.000,0.000,0.000,1,1,2.00,0,NONE
63,37.2888100000,127.1072750000,-3.218,11.151,0.000,0.000,0.000,1,1,2.00,0,NONE
64,37.2888115000,127.1072766667,-3.070,11.318,0.000,0.000,0.000,1,1,2.00,0,NONE
65,37.2888130000,127.1072785000,-2.908,11.485,0.000,0.000,0.000,1,1,2.00,0,NONE
66,37.2888145000,127.1072803333,-2.746,11.651,0.000,0.000,0.000,1,1,2.00,0,NONE
67,37.2888158333,127.1072823333,-2.568,11.800,0.000,0.000,0.000,1,1,2.00,0,NONE
68,37.2888171667,127.1072841667,-2.406,11.948,0.000,0.000,0.000,1,1,2.00,0,NONE
69,37.2888185000,127.1072861667,-2.229,12.097,0.000,0.000,0.000,1,1,2.00,0,NONE
70,37.2888198333,127.1072883333,-2.037,12.245,0.000,0.000,0.000,1,1,2.00,0,NONE
71,37.2888208333,127.1072905000,-1.845,12.357,0.000,0.000,0.000,1,1,2.00,0,NONE
72,37.2888220000,127.1072931667,-1.609,12.486,0.000,0.000,0.000,1,1,2.00,0,NONE
73,37.2888228333,127.1072955000,-1.402,12.579,0.000,0.000,0.000,1,1,2.00,0,NONE
74,37.2888238333,127.1072976667,-1.210,12.690,0.000,0.000,0.000,1,1,2.00,0,NONE
75,37.2888248333,127.1073001667,-0.989,12.802,0.000,0.000,0.000,1,1,2.00,0,NONE
76,37.2888255000,127.1073025000,-0.782,12.876,0.000,0.000,0.000,1,1,2.00,0,NONE
77,37.2888260000,127.1073048333,-0.576,12.932,0.000,0.000,0.000,1,1,2.00,0,NONE
78,37.2888263333,127.1073076667,-0.325,12.969,0.000,0.000,0.000,1,1,2.00,0,NONE
79,37.2888266667,127.1073100000,-0.118,13.006,0.000,0.000,0.000,1,1,2.00,0,NONE
80,37.2888271667,127.1073125000,0.103,13.062,0.000,0.000,0.000,1,1,2.00,0,NONE
81,37.2888273333,127.1073151667,0.340,13.080,0.000,0.000,0.000,1,1,2.00,0,NONE
82,37.2888273333,127.1073176667,0.561,13.080,0.000,0.000,0.000,1,1,2.00,0,NONE
83,37.2888273333,127.1073203333,0.797,13.080,0.000,0.000,0.000,1,1,2.00,0,NONE
84,37.2888271667,127.1073231667,1.048,13.062,0.000,0.000,0.000,1,1,2.00,0,NONE
85,37.2888270000,127.1073256667,1.269,13.043,0.000,0.000,0.000,1,1,2.00,0,NONE
86,37.2888268333,127.1073283333,1.506,13.024,0.000,0.000,0.000,1,1,2.00,0,NONE
87,37.2888266667,127.1073310000,1.742,13.006,0.000,0.000,0.000,1,1,2.00,0,NONE
