index,latitude,longitude,x_m,y_m,direction,mode,drive_level,event
422,35.5445560000,129.2553766667,-65.955,-13.210,1,4,1.00,NONE
423,35.5445573333,129.2553760000,-66.015,-13.062,1,4,1.00,NONE
424,35.5445588333,129.2553756667,-66.046,-12.895,1,4,1.00,NONE
425,35.5445603333,129.2553753333,-66.076,-12.728,1,4,1.00,NONE
426,35.5445616667,129.2553746667,-66.136,-12.579,1,4,1.00,NONE
427,35.5445631667,129.2553740000,-66.197,-12.412,1,4,1.00,NONE
428,35.5445645000,129.2553735000,-66.242,-12.264,1,4,1.00,NONE
429,35.5445658333,129.2553731667,-66.272,-12.115,1,4,1.00,NONE
430,35.5445675000,129.2553726667,-66.317,-11.930,1,4,1.00,NONE
431,35.5445688333,129.2553721667,-66.363,-11.781,1,4,1.00,NONE
432,35.5445703333,129.2553713333,-66.438,-11.614,1,4,1.00,NONE
433,35.5445718333,129.2553706667,-66.499,-11.447,1,4,1.00,NONE
434,35.5445731667,129.2553701667,-66.544,-11.299,1,4,1.00,NONE
435,35.5445746667,129.2553695000,-66.604,-11.132,1,4,1.00,NONE
436,35.5445760000,129.2553688333,-66.665,-10.984,1,4,1.00,NONE
437,35.5445775000,129.2553680000,-66.740,-10.817,1,4,1.00,NONE
438,35.5445790000,129.2553673333,-66.800,-10.650,1,4,1.00,NONE
439,35.5445801667,129.2553665000,-66.876,-10.520,1,4,1.00,NONE
440,35.5445813333,129.2553653333,-66.982,-10.390,1,4,1.00,NONE
441,35.5445826667,129.2553646667,-67.042,-10.241,1,4,1.00,NONE
442,35.5445840000,129.2553636667,-67.133,-10.093,1,4,1.00,NONE
443,35.5445853333,129.2553630000,-67.193,-9.945,1,4,1.00,NONE
444,35.5445866667,129.2553618333,-67.299,-9.796,1,4,1.00,NONE
445,35.5445881667,129.2553615000,-67.329,-9.629,1,4,1.00,NONE
446,35.5445895000,129.2553606667,-67.404,-9.481,1,4,1.00,NONE
447,35.5445906667,129.2553598333,-67.480,-9.351,1,4,1.00,NONE
448,35.5445923333,129.2553590000,-67.555,-9.165,1,4,1.00,NONE
449,35.5445938333,129.2553581667,-67.631,-8.998,1,4,1.00,NONE
450,35.5445953333,129.2553573333,-67.706,-8.831,1,4,1.00,NONE
451,35.5445966667,129.2553570000,-67.736,-8.683,1,4,1.00,NONE
452,35.5445983333,129.2553565000,-67.782,-8.497,1,4,1.00,NONE
453,35.5446000000,129.2553560000,-67.827,-8.312,1,4,1.00,NONE
454,35.5446016667,129.2553555000,-67.872,-8.126,1,4,1.00,NONE
455,35.5446030000,129.2553546667,-67.948,-7.978,1,4,1.00,NONE
456,35.5446045000,129.2553541667,-67.993,-7.811,1,4,1.00,NONE
457,35.5446058333,129.2553536667,-68.038,-7.663,1,4,1.00,NONE
458,35.5446076667,129.2553531667,-68.084,-7.458,1,4,1.00,NONE
459,35.5446091667,129.2553526667,-68.129,-7.291,1,4,1.00,NONE
460,35.5446105000,129.2553520000,-68.189,-7.143,1,4,1.00,NONE
461,35.5446118333,129.2553516667,-68.220,-6.995,1,4,1.00,NONE
462,35.5446133333,129.2553508333,-68.295,-6.828,1,4,1.00,NONE
463,35.5446146667,129.2553498333,-68.386,-6.679,1,4,1.00,NONE
464,35.5446160000,129.2553488333,-68.476,-6.531,1,4,1.00,NONE
465,35.5446175000,129.2553481667,-68.537,-6.364,1,4,1.00,NONE
466,35.5446188333,129.2553476667,-68.582,-6.215,1,4,1.00,NONE
467,35.5446201667,129.2553470000,-68.642,-6.067,1,4,1.00,NONE
468,35.5446215000,129.2553463333,-68.703,-5.919,1,4,1.00,NONE
469,35.5446231667,129.2553456667,-68.763,-5.733,1,4,1.00,NONE
470,35.5446246667,129.2553448333,-68.838,-5.566,1,4,1.00,NONE
471,35.5446263333,129.2553445000,-68.869,-5.380,1,4,1.00,NONE
472,35.5446278333,129.2553440000,-68.914,-5.213,1,4,1.00,NONE
473,35.5446295000,129.2553435000,-68.959,-5.028,1,4,1.00,NONE
474,35.5446308333,129.2553426667,-69.035,-4.880,1,4,1.00,NONE
475,35.5446323333,129.2553420000,-69.095,-4.713,1,4,1.00,NONE
476,35.5446336667,129.2553411667,-69.171,-4.564,1,4,1.00,NONE
477,35.5446348333,129.2553401667,-69.261,-4.434,1,4,1.00,NONE
478,35.5446361667,129.2553395000,-69.322,-4.286,1,4,1.00,NONE
479,35.5446378333,129.2553388333,-69.382,-4.100,1,4,1.00,NONE
480,35.5446391667,129.2553385000,-69.412,-3.952,1,4,1.00,NONE
481,35.5446406667,129.2553380000,-69.457,-3.785,1,4,1.00,NONE
482,35.5446418333,129.2553371667,-69.533,-3.655,1,4,1.00,NONE
483,35.5446430000,129.2553361667,-69.623,-3.525,1,4,1.00,NONE
484,35.5446443333,129.2553355000,-69.684,-3.377,1,4,1.00,NONE
485,35.5446456667,129.2553351667,-69.714,-3.228,1,4,1.00,NONE
486,35.5446470000,129.2553346667,-69.759,-3.080,1,4,1.00,NONE
487,35.5446485000,129.2553341667,-69.805,-2.913,1,4,1.00,NONE
488,35.5446498333,129.2553335000,-69.865,-2.764,1,4,1.00,NONE
489,35.5446513333,129.2553330000,-69.910,-2.597,1,4,1.00,NONE
490,35.5446525000,129.2553321667,-69.986,-2.468,1,4,1.00,NONE
491,35.5446538333,129.2553313333,-70.061,-2.319,1,4,1.00,NONE
492,35.5446551667,129.2553308333,-70.107,-2.171,1,4,1.00,NONE
493,35.5446566667,129.2553298333,-70.197,-2.004,1,4,1.00,NONE
494,35.5446581667,129.2553291667,-70.257,-1.837,1,4,1.00,NONE
495,35.5446596667,129.2553283333,-70.333,-1.670,1,4,1.00,NONE
496,35.5446610000,129.2553275000,-70.408,-1.521,1,4,1.00,NONE
497,35.5446625000,129.2553265000,-70.499,-1.354,1,4,1.00,NONE
498,35.5446638333,129.2553258333,-70.559,-1.206,1,4,1.00,NONE
499,35.5446650000,129.2553250000,-70.635,-1.076,1,4,1.00,NONE
500,35.5446663333,129.2553243333,-70.695,-0.928,1,4,1.00,NONE
501,35.5446676667,129.2553235000,-70.771,-0.779,1,4,1.00,NONE
502,35.5446690000,129.2553226667,-70.846,-0.631,1,4,1.00,NONE
503,35.5446701667,129.2553218333,-70.922,-0.501,1,4,1.00,NONE
504,35.5446716667,129.2553210000,-70.997,-0.334,1,4,1.00,NONE
505,35.5446730000,129.2553201667,-71.073,-0.186,1,4,1.00,NONE
506,35.5446745000,129.2553195000,-71.133,-0.019,1,4,1.00,NONE
507,35.5446758333,129.2553190000,-71.178,0.130,1,4,1.00,NONE
508,35.5446775000,129.2553185000,-71.224,0.315,1,4,1.00,NONE
509,35.5446790000,129.2553175000,-71.314,0.482,1,4,1.00,NONE
510,35.5446803333,129.2553171667,-71.344,0.631,1,4,1.00,NONE
511,35.5446818333,129.2553166667,-71.390,0.798,1,4,1.00,NONE
512,35.5446831667,129.2553161667,-71.435,0.946,1,4,1.00,NONE
513,35.5446845000,129.2553156667,-71.480,1.095,1,4,1.00,NONE
514,35.5446860000,129.2553155000,-71.495,1.262,1,4,1.00,NONE
515,35.5446875000,129.2553146667,-71.571,1.429,1,4,1.00,NONE
516,35.5446888333,129.2553140000,-71.631,1.577,1,4,1.00,NONE
517,35.5446901667,129.2553131667,-71.707,1.725,1,4,1.00,NONE
518,35.5446915000,129.2553121667,-71.797,1.874,1,4,1.00,NONE
519,35.5446928333,129.2553116667,-71.843,2.022,1,4,1.00,NONE
520,35.5446941667,129.2553106667,-71.933,2.171,1,4,1.00,NONE
521,35.5446956667,129.2553100000,-71.994,2.338,1,4,1.00,NONE
522,35.5446973333,129.2553093333,-72.054,2.523,1,4,1.00,NONE
523,35.5446988333,129.2553085000,-72.129,2.690,1,4,1.00,NONE
524,35.5447003333,129.2553076667,-72.205,2.857,1,4,1.00,NONE
525,35.5447020000,129.2553070000,-72.265,3.043,1,4,1.00,NONE
526,35.5447035000,129.2553065000,-72.311,3.210,1,4,1.00,NONE
527,35.5447050000,129.2553060000,-72.356,3.377,1,4,1.00,NONE
528,35.5447063333,129.2553053333,-72.416,3.525,1,4,1.00,NONE
529,35.5447078333,129.2553048333,-72.462,3.692,1,4,1.00,NONE
530,35.5447091667,129.2553041667,-72.522,3.841,1,4,1.00,NONE
531,35.5447105000,129.2553036667,-72.567,3.989,1,4,1.00,NONE
532,35.5447116667,129.2553028333,-72.643,4.119,1,4,1.00,NONE
533,35.5447123333,129.2553023333,-72.688,4.193,1,4,2.00,NONE
534,35.5447135000,129.2553013333,-72.779,4.323,1,4,2.00,NONE
535,35.5447146667,129.2553003333,-72.869,4.453,1,4,2.00,NONE
536,35.5447156667,129.2552995000,-72.945,4.564,1,5,2.00,NONE
537,35.5447168333,129.2552986667,-73.020,4.694,1,5,2.00,NONE
538,35.5447183333,129.2552980000,-73.080,4.861,1,5,2.00,NONE
539,35.5447196667,129.2552973333,-73.141,5.009,1,5,2.00,NONE
540,35.5447213333,129.2552965000,-73.216,5.195,1,5,2.00,NONE
541,35.5447226667,129.2552961667,-73.247,5.343,1,5,2.00,NONE
542,35.5447243333,129.2552956667,-73.292,5.529,1,5,2.00,NONE
543,35.5447256667,129.2552951667,-73.337,5.677,1,5,2.00,NONE
544,35.5447270000,129.2552946667,-73.382,5.826,1,5,2.00,NONE
545,35.5447283333,129.2552943333,-73.413,5.974,1,5,2.00,NONE
546,35.5447300000,129.2552936667,-73.473,6.160,1,5,2.00,NONE
547,35.5447316667,129.2552931667,-73.518,6.345,1,5,2.00,NONE
548,35.5447331667,129.2552925000,-73.579,6.512,1,5,2.00,NONE
549,35.5447348333,129.2552916667,-73.654,6.698,1,5,2.00,NONE
550,35.5447365000,129.2552910000,-73.715,6.883,1,5,2.00,NONE
551,35.5447383333,129.2552905000,-73.760,7.087,1,5,2.00,NONE
552,35.5447400000,129.2552896667,-73.835,7.273,1,5,2.00,NONE
553,35.5447416667,129.2552890000,-73.896,7.458,1,5,2.00,NONE
554,35.5447433333,129.2552883333,-73.956,7.644,1,5,2.00,NONE
555,35.5447448333,129.2552876667,-74.016,7.811,1,5,2.00,NONE
556,35.5447465000,129.2552871667,-74.062,7.996,1,5,2.00,NONE
557,35.5447480000,129.2552865000,-74.122,8.163,1,5,2.00,NONE
558,35.5447496667,129.2552860000,-74.167,8.349,1,5,2.00,NONE
559,35.5447511667,129.2552856667,-74.198,8.516,1,5,2.00,NONE
560,35.5447530000,129.2552853333,-74.228,8.720,1,5,2.00,NONE
561,35.5447545000,129.2552851667,-74.243,8.887,1,5,2.00,NONE
562,35.5447560000,129.2552846667,-74.288,9.054,1,5,2.00,NONE
563,35.5447575000,129.2552845000,-74.303,9.221,1,5,2.00,NONE
564,35.5447588333,129.2552841667,-74.333,9.369,1,5,2.00,NONE
565,35.5447606667,129.2552840000,-74.349,9.574,1,5,2.00,NONE
566,35.5447625000,129.2552840000,-74.349,9.778,1,5,2.00,NONE
567,35.5447640000,129.2552838333,-74.364,9.945,1,5,2.00,NONE
568,35.5447655000,129.2552838333,-74.364,10.112,1,5,2.00,NONE
569,35.5447671667,129.2552840000,-74.349,10.297,1,5,2.00,NONE
570,35.5447688333,129.2552841667,-74.333,10.483,1,5,2.00,NONE
571,35.5447703333,129.2552848333,-74.273,10.650,1,5,2.00,NONE
572,35.5447716667,129.2552851667,-74.243,10.798,1,5,2.00,NONE
573,35.5447731667,129.2552858333,-74.182,10.965,1,5,2.00,NONE
574,35.5447750000,129.2552866667,-74.107,11.169,1,5,2.00,NONE
575,35.5447766667,129.2552876667,-74.016,11.355,1,5,2.00,NONE
576,35.5447781667,129.2552888333,-73.911,11.522,1,5,2.00,NONE
577,35.5447798333,129.2552900000,-73.805,11.707,1,5,2.00,NONE
578,35.5447811667,129.2552915000,-73.669,11.856,1,5,2.00,NONE
579,35.5447823333,129.2552931667,-73.518,11.985,1,5,2.00,NONE
580,35.5447835000,129.2552950000,-73.352,12.115,1,5,2.00,NONE
581,35.5447846667,129.2552968333,-73.186,12.245,1,5,2.00,NONE
582,35.5447856667,129.2552988333,-73.005,12.357,1,5,2.00,NONE
583,35.5447866667,129.2553008333,-72.824,12.468,1,5,2.00,NONE
584,35.5447876667,129.2553023333,-72.688,12.579,1,5,2.00,NONE
585,35.5447885000,129.2553041667,-72.522,12.672,1,5,2.00,NONE
586,35.5447893333,129.2553056667,-72.386,12.765,1,5,2.00,NONE
587,35.5447900000,129.2553073333,-72.235,12.839,1,5,2.00,NONE
588,35.5447908333,129.2553086667,-72.114,12.932,1,5,2.00,NONE
589,35.5447918333,129.2553108333,-71.918,13.043,1,5,2.00,NONE
590,35.5447926667,129.2553125000,-71.767,13.136,1,5,2.00,NONE
591,35.5447948333,129.2553331667,-69.895,13.377,1,5,2.00,NONE
592,35.5447956667,129.2553351667,-69.714,13.470,1,5,2.00,NONE
593,35.5447963333,129.2553373333,-69.518,13.544,1,5,2.00,NONE
594,35.5447970000,129.2553391667,-69.352,13.618,1,5,2.00,NONE
595,35.5447978333,129.2553413333,-69.155,13.711,1,5,2.00,NONE
596,35.5447983333,129.2553436667,-68.944,13.767,1,5,2.00,NONE
597,35.5447985000,129.2553455000,-68.778,13.785,1,5,2.00,NONE
598,35.5447990000,129.2553476667,-68.582,13.841,1,5,2.00,NONE
599,35.5447995000,129.2553496667,-68.401,13.896,1,5,2.00,NONE
600,35.5447998333,129.2553516667,-68.220,13.934,1,5,2.00,NONE
601,35.5448001667,129.2553535000,-68.053,13.971,1,5,2.00,NONE
602,35.5448006667,129.2553555000,-67.872,14.026,1,5,2.00,NONE
603,35.5448015000,129.2553578333,-67.661,14.119,1,5,2.00,NONE
604,35.5448021667,129.2553598333,-67.480,14.193,1,5,2.00,NONE
605,35.5448030000,129.2553618333,-67.299,14.286,1,5,2.00,NONE
606,35.5448038333,129.2553638333,-67.117,14.379,1,5,2.00,NONE
607,35.5448048333,129.2553660000,-66.921,14.490,1,5,2.00,NONE
608,35.5448058333,129.2553680000,-66.740,14.601,1,5,2.00,NONE
609,35.5448065000,129.2553698333,-66.574,14.676,1,5,2.00,NONE
610,35.5448073333,129.2553716667,-66.408,14.768,1,5,2.00,NONE
611,35.5448080000,129.2553736667,-66.227,14.843,1,5,2.00,NONE
612,35.5448088333,129.2553758333,-66.031,14.935,1,5,2.00,NONE
613,35.5448096667,129.2553780000,-65.834,15.028,1,5,2.00,NONE
614,35.5448105000,129.2553801667,-65.638,15.121,1,5,2.00,NONE
615,35.5448111667,129.2553825000,-65.427,15.195,1,5,2.00,NONE
616,35.5448120000,129.2553846667,-65.230,15.288,1,5,2.00,NONE
617,35.5448126667,129.2553866667,-65.049,15.362,1,5,2.00,NONE
618,35.5448130000,129.2553883333,-64.898,15.399,1,5,2.00,NONE
619,35.5448135000,129.2553900000,-64.747,15.455,1,5,2.00,NONE
620,35.5448141667,129.2553920000,-64.566,15.529,1,5,2.00,NONE
621,35.5448146667,129.2553936667,-64.415,15.585,1,5,2.00,NONE
622,35.5448153333,129.2553955000,-64.249,15.659,1,5,2.00,NONE
623,35.5448158333,129.2553976667,-64.053,15.715,1,5,2.00,NONE
624,35.5448165000,129.2553998333,-63.857,15.789,1,5,2.00,NONE
625,35.5448170000,129.2554021667,-63.645,15.845,1,5,2.00,NONE
626,35.5448175000,129.2554038333,-63.494,15.900,1,5,2.00,NONE
627,35.5448180000,129.2554056667,-63.328,15.956,1,5,2.00,NONE
628,35.5448186667,129.2554078333,-63.132,16.030,1,5,2.00,NONE
629,35.5448191667,129.2554100000,-62.936,16.086,1,5,2.00,NONE
630,35.5448200000,129.2554121667,-62.740,16.179,1,5,2.00,NONE
631,35.5448206667,129.2554145000,-62.528,16.253,1,5,2.00,NONE
632,35.5448211667,129.2554168333,-62.317,16.308,1,5,2.00,NONE
633,35.5448218333,129.2554190000,-62.121,16.383,1,5,2.00,NONE
634,35.5448225000,129.2554213333,-61.909,16.457,1,5,2.00,NONE
635,35.5448231667,129.2554236667,-61.698,16.531,1,5,2.00,NONE
636,35.5448238333,129.2554260000,-61.487,16.605,1,5,2.00,NONE
637,35.5448245000,129.2554280000,-61.305,16.679,1,5,2.00,NONE
638,35.5448251667,129.2554303333,-61.094,16.754,1,5,2.00,NONE
639,35.5448258333,129.2554323333,-60.913,16.828,1,5,2.00,NONE
640,35.5448263333,129.2554343333,-60.732,16.884,1,5,2.00,NONE
641,35.5448271667,129.2554366667,-60.520,16.976,1,5,2.00,NONE
642,35.5448278333,129.2554390000,-60.309,17.051,1,5,2.00,NONE
643,35.5448283333,129.2554413333,-60.098,17.106,1,5,2.00,NONE
644,35.5448291667,129.2554435000,-59.902,17.199,1,5,2.00,NONE
645,35.5448300000,129.2554456667,-59.705,17.292,1,5,2.00,NONE
646,35.5448306667,129.2554480000,-59.494,17.366,1,5,2.00,NONE
647,35.5448315000,129.2554503333,-59.283,17.459,1,5,2.00,NONE
648,35.5448323333,129.2554525000,-59.086,17.551,1,5,2.00,NONE
649,35.5448330000,129.2554546667,-58.890,17.626,1,5,2.00,NONE
650,35.5448338333,129.2554566667,-58.709,17.718,1,5,2.00,NONE
651,35.5448343333,129.2554583333,-58.558,17.774,1,5,2.00,NONE
652,35.5448350000,129.2554598333,-58.422,17.848,1,5,2.00,NONE
653,35.5448358333,129.2554621667,-58.211,17.941,1,5,2.00,NONE
654,35.5448365000,129.2554636667,-58.075,18.015,1,5,2.00,NONE
655,35.5448368333,129.2554653333,-57.924,18.052,1,5,2.00,NONE
656,35.5448375000,129.2554670000,-57.773,18.127,1,5,2.00,NONE
657,35.5448381667,129.2554685000,-57.637,18.201,1,5,2.00,NONE
658,35.5448388333,129.2554703333,-57.471,18.275,1,5,2.00,NONE
659,35.5448396667,129.2554723333,-57.290,18.368,1,5,2.00,NONE
660,35.5448405000,129.2554745000,-57.094,18.461,1,5,2.00,NONE
661,35.5448413333,129.2554766667,-56.897,18.553,1,5,2.00,NONE
662,35.5448423333,129.2554788333,-56.701,18.665,1,5,2.00,NONE
663,35.5448431667,129.2554810000,-56.505,18.757,1,5,2.00,NONE
664,35.5448441667,129.2554833333,-56.294,18.869,1,5,2.00,NONE
665,35.5448450000,129.2554855000,-56.097,18.962,1,5,2.00,NONE
666,35.5448458333,129.2554873333,-55.931,19.054,1,5,2.00,NONE
667,35.5448466667,129.2554893333,-55.750,19.147,1,5,2.00,NONE
668,35.5448475000,129.2554913333,-55.569,19.240,1,5,2.00,NONE
669,35.5448485000,129.2554933333,-55.388,19.351,1,5,2.00,NONE
670,35.5448493333,129.2554955000,-55.192,19.444,1,5,2.00,NONE
671,35.5448501667,129.2554976667,-54.995,19.537,1,5,2.00,NONE
672,35.5448508333,129.2555000000,-54.784,19.611,1,5,2.00,NONE
673,35.5448516667,129.2555021667,-54.588,19.704,1,5,2.00,NONE
674,35.5448523333,129.2555041667,-54.407,19.778,1,5,2.00,NONE
675,35.5448528333,129.2555060000,-54.240,19.834,1,5,2.00,NONE
676,35.5448535000,129.2555078333,-54.074,19.908,1,5,2.00,NONE
677,35.5448541667,129.2555100000,-53.878,19.982,1,5,2.00,NONE
678,35.5448548333,129.2555121667,-53.682,20.056,1,5,2.00,NONE
679,35.5448555000,129.2555143333,-53.486,20.130,1,5,2.00,NONE
680,35.5448560000,129.2555163333,-53.305,20.186,1,5,2.00,NONE
681,35.5448568333,129.2555186667,-53.093,20.279,1,5,2.00,NONE
682,35.5448575000,129.2555208333,-52.897,20.353,1,5,2.00,NONE
683,35.5448580000,129.2555231667,-52.686,20.409,1,5,2.00,NONE
684,35.5448585000,129.2555255000,-52.474,20.464,1,5,2.00,NONE
685,35.5448590000,129.2555275000,-52.293,20.520,1,5,2.00,NONE
686,35.5448595000,129.2555293333,-52.127,20.576,1,5,2.00,NONE
687,35.5448600000,129.2555310000,-51.976,20.631,1,5,2.00,NONE
688,35.5448605000,129.2555331667,-51.780,20.687,1,5,2.00,NONE
689,35.5448610000,129.2555353333,-51.584,20.743,1,5,2.00,NONE
690,35.5448618333,129.2555375000,-51.387,20.835,1,5,2.00,NONE
691,35.5448623333,129.2555400000,-51.161,20.891,1,5,2.00,NONE
692,35.5448628333,129.2555420000,-50.980,20.947,1,5,2.00,NONE
693,35.5448633333,129.2555441667,-50.783,21.002,1,5,2.00,NONE
694,35.5448640000,129.2555460000,-50.617,21.077,1,5,2.00,NONE
695,35.5448645000,129.2555481667,-50.421,21.132,1,5,2.00,NONE
696,35.5448651667,129.2555503333,-50.225,21.206,1,5,2.00,NONE
697,35.5448656667,129.2555528333,-49.998,21.262,1,5,2.00,NONE
698,35.5448663333,129.2555550000,-49.802,21.336,1,5,2.00,NONE
699,35.5448670000,129.2555571667,-49.606,21.411,1,5,2.00,NONE
700,35.5448676667,129.2555593333,-49.410,21.485,1,5,2.00,NONE
701,35.5448683333,129.2555616667,-49.198,21.559,1,5,2.00,NONE
702,35.5448690000,129.2555640000,-48.987,21.633,1,5,2.00,NONE
703,35.5448696667,129.2555663333,-48.776,21.707,1,5,2.00,NONE
704,35.5448701667,129.2555686667,-48.564,21.763,1,5,2.00,NONE
705,35.5448708333,129.2555708333,-48.368,21.837,1,5,2.00,NONE
706,35.5448713333,129.2555728333,-48.187,21.893,1,5,2.00,NONE
707,35.5448720000,129.2555748333,-48.006,21.967,1,5,2.00,NONE
708,35.5448725000,129.2555768333,-47.825,22.023,1,5,2.00,NONE
709,35.5448731667,129.2555786667,-47.659,22.097,1,5,2.00,NONE
710,35.5448738333,129.2555810000,-47.447,22.171,1,5,2.00,NONE
711,35.5448745000,129.2555831667,-47.251,22.245,1,5,2.00,NONE
712,35.5448751667,129.2555855000,-47.040,22.320,1,5,2.00,NONE
713,35.5448758333,129.2555876667,-46.843,22.394,1,5,2.00,NONE
714,35.5448763333,129.2555895000,-46.677,22.450,1,5,2.00,NONE
715,35.5448768333,129.2555915000,-46.496,22.505,1,5,2.00,NONE
716,35.5448775000,129.2555935000,-46.315,22.579,1,5,2.00,NONE
717,35.5448780000,129.2555953333,-46.149,22.635,1,5,2.00,NONE
718,35.5448786667,129.2555975000,-45.953,22.709,1,5,2.00,NONE
719,35.5448795000,129.2555996667,-45.756,22.802,1,5,2.00,NONE
720,35.5448800000,129.2556016667,-45.575,22.858,1,5,2.00,NONE
721,35.5448806667,129.2556038333,-45.379,22.932,1,5,2.00,NONE
722,35.5448813333,129.2556058333,-45.198,23.006,1,5,2.00,NONE
723,35.5448820000,129.2556076667,-45.032,23.080,1,5,2.00,NONE
724,35.5448828333,129.2556095000,-44.866,23.173,1,5,2.00,NONE
725,35.5448836667,129.2556116667,-44.670,23.266,1,5,2.00,NONE
726,35.5448846667,129.2556138333,-44.473,23.377,1,5,2.00,NONE
727,35.5448855000,129.2556158333,-44.292,23.470,1,5,2.00,NONE
728,35.5448868333,129.2556190000,-44.005,23.618,1,5,2.00,NONE
729,35.5448876667,129.2556213333,-43.794,23.711,1,5,2.00,NONE
730,35.5448888333,129.2556233333,-43.613,23.841,1,5,2.00,NONE
731,35.5448900000,129.2556251667,-43.447,23.971,1,5,2.00,NONE
732,35.5448911667,129.2556273333,-43.250,24.101,1,5,2.00,NONE
733,35.5448925000,129.2556291667,-43.084,24.249,1,5,2.00,NONE
734,35.5448943333,129.2556321667,-42.813,24.453,1,5,2.00,NONE
735,35.5448956667,129.2556341667,-42.632,24.602,1,5,2.00,NONE
736,35.5448971667,129.2556363333,-42.435,24.769,1,5,2.00,NONE
737,35.5448985000,129.2556381667,-42.269,24.917,1,5,2.00,NONE
738,35.5448996667,129.2556400000,-42.103,25.047,1,5,2.00,NONE
739,35.5449008333,129.2556420000,-41.922,25.177,1,5,2.00,NONE
740,35.5449020000,129.2556441667,-41.726,25.307,1,5,2.00,NONE
741,35.5449031667,129.2556463333,-41.530,25.437,1,5,2.00,NONE
742,35.5449041667,129.2556485000,-41.333,25.548,1,5,2.00,NONE
743,35.5449053333,129.2556506667,-41.137,25.678,1,5,2.00,NONE
744,35.5449063333,129.2556530000,-40.926,25.789,1,5,2.00,NONE
745,35.5449073333,129.2556551667,-40.729,25.900,1,5,2.00,NONE
746,35.5449081667,129.2556575000,-40.518,25.993,1,5,2.00,NONE
747,35.5449091667,129.2556598333,-40.307,26.105,1,5,2.00,NONE
748,35.5449100000,129.2556620000,-40.110,26.197,1,5,2.00,NONE
749,35.5449106667,129.2556641667,-39.914,26.272,1,5,2.00,NONE
750,35.5449113333,129.2556660000,-39.748,26.346,1,5,2.00,NONE
751,35.5449121667,129.2556676667,-39.597,26.439,1,5,2.00,NONE
752,35.5449126667,129.2556693333,-39.446,26.494,1,5,2.00,NONE
753,35.5449135000,129.2556711667,-39.280,26.587,1,5,2.00,NONE
754,35.5449143333,129.2556730000,-39.114,26.680,1,5,2.00,NONE
755,35.5449151667,129.2556746667,-38.963,26.772,1,5,2.00,NONE
756,35.5449158333,129.2556761667,-38.827,26.847,1,5,2.00,NONE
757,35.5449165000,129.2556780000,-38.661,26.921,1,5,2.00,NONE
758,35.5449171667,129.2556795000,-38.525,26.995,1,5,2.00,NONE
759,35.5449176667,129.2556811667,-38.374,27.051,1,5,2.00,NONE
760,35.5449185000,129.2556826667,-38.239,27.144,1,5,2.00,NONE
761,35.5449193333,129.2556843333,-38.088,27.236,1,5,2.00,NONE
762,35.5449200000,129.2556860000,-37.937,27.311,1,5,2.00,NONE
763,35.5449206667,129.2556876667,-37.786,27.385,1,5,2.00,NONE
764,35.5449215000,129.2556891667,-37.650,27.477,1,5,2.00,NONE
765,35.5449223333,129.2556911667,-37.469,27.570,1,5,2.00,NONE
766,35.5449230000,129.2556926667,-37.333,27.644,1,5,2.00,NONE
767,35.5449238333,129.2556943333,-37.182,27.737,1,5,2.00,NONE
768,35.5449245000,129.2556958333,-37.046,27.811,1,5,2.00,NONE
769,35.5449253333,129.2556975000,-36.895,27.904,1,5,2.00,NONE
770,35.5449260000,129.2556991667,-36.744,27.978,1,5,2.00,NONE
771,35.5449268333,129.2557010000,-36.578,28.071,1,5,2.00,NONE
772,35.5449276667,129.2557030000,-36.397,28.164,1,5,2.00,NONE
773,35.5449283333,129.2557051667,-36.201,28.238,1,5,2.00,NONE
774,35.5449290000,129.2557075000,-35.989,28.312,1,5,2.00,NONE
775,35.5449298333,129.2557096667,-35.793,28.405,1,5,2.00,NONE
776,35.5449305000,129.2557120000,-35.582,28.479,1,5,2.00,NONE
777,35.5449310000,129.2557141667,-35.385,28.535,1,5,2.00,NONE
778,35.5449315000,129.2557165000,-35.174,28.591,1,5,2.00,NONE
779,35.5449318333,129.2557188333,-34.963,28.628,1,5,2.00,NONE
780,35.5449318333,129.2557211667,-34.751,28.628,1,5,2.00,NONE
781,35.5449326667,129.2557233333,-34.555,28.721,1,5,2.00,NONE
782,35.5449333333,129.2557256667,-34.344,28.795,1,5,2.00,NONE
783,35.5449341667,129.2557278333,-34.147,28.888,1,5,2.00,NONE
784,35.5449348333,129.2557301667,-33.936,28.962,1,5,2.00,NONE
785,35.5449355000,129.2557325000,-33.725,29.036,1,5,2.00,NONE
786,35.5449365000,129.2557343333,-33.559,29.147,1,5,2.00,NONE
787,35.5449370000,129.2557365000,-33.362,29.203,1,5,2.00,NONE
788,35.5449376667,129.2557386667,-33.166,29.277,1,5,2.00,NONE
789,35.5449383333,129.2557408333,-32.970,29.351,1,5,2.00,NONE
790,35.5449390000,129.2557433333,-32.744,29.426,1,5,2.00,NONE
791,35.5449400000,129.2557455000,-32.547,29.537,1,5,2.00,NONE
792,35.5449405000,129.2557476667,-32.351,29.593,1,5,2.00,NONE
793,35.5449416667,129.2557495000,-32.185,29.722,1,5,2.00,NONE
794,35.5449426667,129.2557513333,-32.019,29.834,1,5,2.00,NONE
795,35.5449433333,129.2557531667,-31.853,29.908,1,5,2.00,NONE
796,35.5449436667,129.2557553333,-31.657,29.945,1,5,2.00,NONE
